row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Blank_Extract.mzML Peak area,sweetfern_catkins.mzML Peak area,tansy_dried_flower.mzML Peak area,bittersweet_berries.mzML Peak area,tansy_flower.mzML Peak area,goldenrob_fresh_flowers.mzML Peak area,plantain.mzML Peak area,tansy_leaf.mzML Peak area,ground_ivy.mzML Peak area,bittersweet_roots.mzML Peak area,goldenrod_dried_flowers.mzML Peak area,sweetfern_dried.mzML Peak area,goldenrod_leaves.mzML Peak area,sweetfern_fresh.mzML Peak area,Unnamed: 27
6100,773.395227855652,5.0481253,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65562.53,0.0,0.0,0.0,0.0,0.0,
6101,935.4485326970264,5.0481253,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30714.957000000002,0.0,0.0,0.0,0.0,0.0,
6102,952.4737588029835,5.0481253,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18721.928,0.0,0.0,0.0,0.0,0.0,
6103,543.2412683362719,5.0482473,,,,,,,,,,,0.0,0.0,0.0,0.0,54554.074,0.0,0.0,45464.113,41483.723,0.0,0.0,0.0,27936.95,0.0,
6104,1566.4138711763376,5.0491019999999995,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,54136.085999999996,39441.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6105,643.1295404512263,5.049416000000001,,,,297.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38384.14,0.0,0.0,
6106,1013.2343903423086,5.049903400000001,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,34071.74,0.0,0.0,0.0,0.0,31164.827999999998,0.0,0.0,0.0,
6107,679.165432749236,5.0499654000000005,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,27484.632999999998,27836.62,0.0,0.0,0.0,0.0,16069.502,0.0,0.0,0.0,
6108,1033.2596404297308,5.0499988,,,,614.0,542.0,[2M+H]+,,2.0,8642;8646,516.12657,0.0,0.0,0.0,0.0,65936.0,91490.66,0.0,14770.928,0.0,0.0,60769.387,0.0,0.0,0.0,
6109,476.2480032413459,5.050453,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,31548.938,0.0,36324.945,0.0,0.0,0.0,0.0,0.0,
6110,481.2040785221607,5.050453,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,60172.72,0.0,119489.75,0.0,0.0,0.0,0.0,0.0,
6111,563.1552043097082,5.0505867,,,,,,,,,,,0.0,0.0,0.0,19440.85,0.0,0.0,0.0,0.0,19996.558999999997,161697.14,0.0,0.0,0.0,0.0,
6112,539.1159132393282,5.050811,,,,614.0,542.0,[M+Na]+,,5.0,8642;8631;8646;8630;8664,516.12657,0.0,0.0,109015.97,0.0,198949.05,206954.88,0.0,102923.99,0.0,0.0,111586.81,0.0,20827.172,0.0,
6113,1031.2448102147405,5.0515523,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,24427.343999999997,47507.187999999995,0.0,0.0,0.0,0.0,46894.02,0.0,0.0,0.0,
6114,1051.290623831194,5.0516934000000004,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69802.42,0.0,0.0,0.0,
6115,647.2317263426187,5.05185,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16225.604,0.0,0.0,0.0,0.0,
6116,500.12680040540175,5.052294,,,,614.0,549.0,[M-H2O+H]+,,2.0,8650;8673,517.1302,0.0,0.0,0.0,0.0,0.0,1601015.2,0.0,0.0,0.0,0.0,1131598.8,0.0,0.0,0.0,
6117,580.3328521849428,5.0527809999999995,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,61568.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6118,585.28815859263,5.0527809999999995,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,90947.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6119,656.255107231555,5.0527809999999995,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,188162.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6120,661.2104895526003,5.0527809999999995,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,55993.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6121,799.1715784269196,5.0527809999999995,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,262332.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6122,498.1119740229777,5.052894,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,23350.267999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6123,515.1188410443676,5.0532694000000005,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,21861.417999999998,0.0,0.0,0.0,0.0,0.0,23621.547000000002,0.0,0.0,0.0,
6124,453.1183412548168,5.053326,,,,297.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27471.97,0.0,21777.234,
6125,497.1079217091207,5.053578,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,51421.0,81655.04,0.0,44023.36,0.0,0.0,51403.574,0.0,0.0,0.0,
6126,502.1321825536387,5.05358,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,40114.645,48100.75,0.0,16509.73,0.0,0.0,30770.762000000002,0.0,0.0,0.0,
6127,1015.2492351859264,5.053872599999999,,,,614.0,542.0,[2M-H2O+H]+,,2.0,8646;8664,516.12657,0.0,0.0,0.0,0.0,22811.397999999997,29098.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6128,439.14547824455065,5.054851,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,32736.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6129,453.1158981745566,5.054851,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,69761.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6130,460.2175241255062,5.054851,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,29320.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6131,435.19899971889777,5.055423,,,,,,,,,,,0.0,0.0,43226.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6132,447.2224910812957,5.0563917,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,14524.333999999999,0.0,0.0,0.0,0.0,86906.97,129119.99,0.0,26935.701,
6133,540.1195285019925,5.057180000000001,,,,614.0,549.0,[M+Na]+,,2.0,8650;8673,517.1302,0.0,0.0,27796.865,0.0,0.0,0.0,0.0,22265.826,0.0,0.0,38571.965,0.0,0.0,0.0,
6134,529.2639471057872,5.05772,,,,614.0,552.0,[M+H]+,,2.0,8715;8674,528.2571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56336.652,0.0,1120247.6,0.0,
6135,524.2492831294426,5.0580945,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81919.53,0.0,54797.234000000004,
6136,501.12937447129616,5.058658599999999,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,326803.97,0.0,125479.41,0.0,0.0,0.0,0.0,0.0,0.0,
6137,473.1418140641802,5.0588818,,,,614.0,,,,,,,0.0,0.0,10035.072,0.0,0.0,0.0,247068.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6138,523.2367699705363,5.058957599999999,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125270.2,0.0,0.0,
6139,627.2857525245473,5.058957599999999,,,,614.0,551.0,[M+H]+,,2.0,8679;8690,626.27861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43727.723,0.0,0.0,
6140,495.18384202073713,5.058979,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,47880.06,67662.2,0.0,34818.098,0.0,0.0,0.0,0.0,31406.275,0.0,
6141,985.297553369288,5.058957599999999,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17194.412,0.0,0.0,
6142,499.215470522566,5.0595775000000005,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,104247.18,0.0,37359.445,0.0,0.0,0.0,0.0,11336.386999999999,44721.254,
6143,441.17321246947296,5.060354,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,267249.12,358905.53,482118.38,0.0,791628.06,0.0,278630.22,0.0,125321.65,0.0,
6144,522.233437172275,5.060489700000001,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440569.94,0.0,74344.48,
6145,527.188842621282,5.060489700000001,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80652.664,0.0,18523.057,
6146,609.2753171574808,5.060489700000001,,,,614.0,551.0,[M-H2O+H]+,,2.0,8688;8690,626.27861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183393.16,0.0,38797.625,
6147,644.3125596185594,5.060489700000001,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213693.36,0.0,58472.73,
6148,649.26795617997,5.060489700000001,,,,614.0,551.0,[M+Na]+,,3.0,8679;8688;8690,626.27861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212336.98,0.0,81284.836,
6149,559.1786368894715,5.060615,,,,614.0,,,,,,,0.0,13441.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28409.766,0.0,57576.64,
6150,906.3297173830783,5.061232,,,,1036.0,553.0,[M+H]+,,2.0,8695;8693,905.32255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28736.647999999997,0.0,0.0,0.0,
6151,923.3571052633023,5.061232,,,,1036.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34187.38,0.0,0.0,0.0,
6152,928.3118684513856,5.061232,,,,1036.0,553.0,[M+Na]+,,2.0,8693;8695,905.32255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107209.31,0.0,0.0,0.0,
6153,992.3400780454364,5.062025,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,36766.57,0.0,0.0,30110.248,0.0,0.0,0.0,0.0,0.0,0.0,
6154,468.18658713885736,5.0623403,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,62433.234000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6155,688.3027990930731,5.0623403,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67740.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6156,577.1560560003103,5.0624027,,,,,,,,,,,0.0,0.0,0.0,76931.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6157,464.24873264528577,5.062447,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,49370.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6158,1138.6836420576135,5.0624027,,,,607.0,,,,,,,0.0,0.0,0.0,16774.468999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6159,542.2126061644371,5.0624895,,,,1036.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32782.86,0.0,92132.055,0.0,
6160,543.3141590640753,5.0637465,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47693.24,0.0,
6161,545.329315261574,5.0637465,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50158.48,0.0,
6162,551.2467513802034,5.0637465,,,,614.0,552.0,[M+Na]+,,2.0,8715;8674,528.2571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27508.674,0.0,
6163,653.1714951785783,5.0637465,,,,1036.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119970.96,0.0,
6164,434.17137488491335,5.0644236,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21152.562,0.0,0.0,0.0,0.0,0.0,0.0,
6165,487.2153651807674,5.0662837,,,,,,,,,,,0.0,60368.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52207.085999999996,24099.13,24310.227000000003,54511.835999999996,
6166,548.2337980775862,5.066793,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17408.22,
6167,693.2582051101227,5.0671206,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,21123.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6168,720.3073572435901,5.0671206,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,22963.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6169,569.8453264523088,5.067183999999999,,,,607.0,,,,,,,0.0,0.0,0.0,26000.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6170,428.2127737431812,5.0680323,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,18517.521,0.0,33903.973,10889.489,0.0,0.0,0.0,17817.201,0.0,
6171,433.16805213383867,5.068073,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,57357.46,50525.32,31224.984,118793.086,40150.695,0.0,0.0,0.0,28418.826,0.0,
6172,617.2707507000317,5.069188,,,,316.0,,,,,,,0.0,0.0,0.0,0.0,38817.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6173,639.191771523053,5.069188,,,,316.0,,,,,,,0.0,0.0,0.0,0.0,82363.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6174,652.3176180316885,5.069188,,,,316.0,,,,,,,0.0,0.0,0.0,0.0,46288.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6175,657.2735069618325,5.069188,,,,,,,,,,,0.0,0.0,0.0,0.0,21100.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6176,513.102947122511,5.069474700000001,,,,,,,,,,,0.0,0.0,0.0,0.0,38671.453,54660.12,0.0,35245.23,0.0,0.0,30791.57,0.0,0.0,0.0,
6177,575.2311982062092,5.070032,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46397.375,0.0,61171.223,
6178,454.17664191567735,5.070180000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,21530.451,0.0,0.0,0.0,0.0,49251.51,0.0,0.0,
6179,455.1897214186406,5.070263,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441543.94,0.0,27479.742000000002,0.0,77488.28,0.0,69586.11,
6180,619.2533149379902,5.070772,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29197.162,0.0,0.0,0.0,
6181,537.1951836171366,5.070956,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17699.99,0.0,0.0,33859.02,0.0,48865.617,
6182,433.29488718364263,5.07196,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128282.92,0.0,0.0,0.0,0.0,0.0,
6183,449.2897856482912,5.07196,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269562.47,0.0,0.0,0.0,0.0,0.0,
6184,535.2904986589837,5.07196,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125555.54,0.0,0.0,0.0,0.0,0.0,
6185,595.3475853753355,5.07196,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569480.1,0.0,0.0,0.0,0.0,0.0,
6186,611.3409201714586,5.07196,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56878.22,0.0,0.0,0.0,0.0,0.0,
6187,613.3584711845508,5.07196,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113138.68,0.0,0.0,0.0,0.0,0.0,
6188,741.405963643761,5.07196,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50214.55,0.0,0.0,0.0,0.0,0.0,
6189,759.4160602071033,5.07196,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129141.5,0.0,0.0,0.0,0.0,0.0,
6190,775.4111423068796,5.07196,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136876.86,0.0,0.0,0.0,0.0,0.0,
6191,789.3907022679359,5.07196,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31138.77,0.0,0.0,0.0,0.0,0.0,
6192,792.4377572082296,5.07196,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169479.66,0.0,0.0,0.0,0.0,0.0,
6193,427.1575357128405,5.0719986,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,62105.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6194,921.4689651643132,5.07196,,,,614.0,559.0,[M+H]+,,2.0,8780;8776,920.4616900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235006.23,0.0,0.0,0.0,0.0,0.0,
6195,938.4955682631003,5.07196,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441612.53,0.0,0.0,0.0,0.0,0.0,
6196,943.4509042322336,5.07196,,,,614.0,559.0,[M+Na]+,,2.0,8780;8776,920.4616900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110374.39,0.0,0.0,0.0,0.0,0.0,
6197,1040.4913336137927,5.07196,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102092.33,0.0,0.0,0.0,0.0,0.0,
6198,1067.5273842785286,5.07196,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47680.664000000004,0.0,0.0,0.0,0.0,0.0,
6199,467.18875130885664,5.072248,,,,453.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28796.879,0.0,0.0,0.0,0.0,39271.066,0.0,67734.64,
6200,767.4190877999863,5.0732665,,,,453.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10963.52,0.0,0.0,
6201,433.1130847453656,5.073342299999999,,,,614.0,,,,,,,0.0,0.0,0.0,50316.633,0.0,0.0,12798.096000000001,56787.97,0.0,0.0,64528.848,0.0,0.0,0.0,
6202,433.1492048595248,5.0753293,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15925.953000000001,21126.125,0.0,0.0,0.0,0.0,0.0,0.0,
6203,891.2911315101787,5.075542400000001,,,,836.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38548.88,0.0,0.0,0.0,
6204,493.2433343628717,5.075762,,,,829.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13767.015,0.0,0.0,0.0,0.0,
6205,527.2099814440106,5.075762,,,,829.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117282.086,0.0,0.0,0.0,0.0,
6206,876.3134512363276,5.076700700000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12949.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6207,769.4817652190483,5.0767446,,,,919.0,561.0,[M+H]+,,2.0,8837;8798,768.4746,0.0,0.0,0.0,30624.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6208,529.2266651349745,5.076904,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24576.088,0.0,0.0,15226.794,0.0,
6209,437.14222824649664,5.077476,,,,821.0,,,,,,,0.0,0.0,0.0,0.0,1428814.2,62787.67,0.0,0.0,0.0,0.0,0.0,14866.666000000001,0.0,23337.584,
6210,570.2761365321547,5.078047799999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55937.875,0.0,0.0,
6211,508.1165841396489,5.0791835999999995,,,,836.0,560.0,[M+H]+,,2.0,8822;8806,507.10935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646136.3,0.0,1063309.1,0.0,
6212,659.2554529530887,5.0791835999999995,,,,836.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12589.037,0.0,184732.3,0.0,
6213,593.186194855297,5.0811105,,,,821.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17895.453,
6214,434.1955413222788,5.081491000000001,,,,695.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,144735.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6215,742.2921319158977,5.0814934,,,,614.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52346.66,0.0,0.0,0.0,0.0,0.0,
6216,529.0952367450496,5.0815697,,,,836.0,562.0,[M+Na]+,,2.0,8812;8828,506.10599,0.0,0.0,0.0,0.0,0.0,156105.8,0.0,0.0,0.0,0.0,119207.875,0.0,110870.23,0.0,
6217,545.1998501030308,5.081964,,,,821.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13774.534,0.0,19173.7,
6218,747.2471899489519,5.0827823,,,,181.0,,,,,,,0.0,0.0,0.0,35615.742,0.0,0.0,0.0,0.0,163771.05,14107.955,0.0,0.0,0.0,0.0,
6219,460.29064707516096,5.082824700000001,,,,836.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56050.062000000005,0.0,
6220,484.2256032354089,5.082824700000001,,,,1186.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343924.4,0.0,
6221,485.2281473301343,5.082824700000001,,,,1186.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219665.25,0.0,
6222,504.28038832140413,5.082824700000001,,,,836.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58030.273,0.0,
6223,524.270005405297,5.082824700000001,,,,836.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71083.1,0.0,
6224,530.0986187926521,5.082824700000001,,,,836.0,560.0,[M+Na]+,,2.0,8822;8806,507.10935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26547.968999999997,0.0,
6225,612.3224620256714,5.082824700000001,,,,836.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28441.766,0.0,
6226,677.2818956014595,5.082824700000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73396.37,0.0,
6227,463.0871132330863,5.083929,,,,836.0,,,,,,,0.0,0.0,0.0,0.0,202450.72,0.0,405443.06,125418.664,0.0,0.0,0.0,246577.22,0.0,45293.44,
6228,507.11320445232354,5.0847545,,,,836.0,562.0,[M+H]+,,3.0,8812;8830;8828,506.10599,0.0,0.0,0.0,0.0,0.0,2764622.5,0.0,0.0,0.0,0.0,2504565.2,0.0,4144595.8,0.0,
6229,510.1212016578716,5.0847545,,,,836.0,,,,,,,0.0,0.0,0.0,0.0,0.0,22473.955,0.0,0.0,0.0,0.0,21203.94,0.0,35223.195,0.0,
6230,1035.2012793907918,5.0847545,,,,836.0,562.0,[2M+Na]+,,2.0,8830;8828,506.10599,0.0,0.0,0.0,0.0,0.0,28327.112999999998,0.0,0.0,0.0,0.0,14420.778,0.0,26508.781000000003,0.0,
6231,459.222213236762,5.086176999999999,,,,836.0,563.0,[M-H2O+H]+,,2.0,8839;8832,476.22522999999995,0.0,0.0,0.0,0.0,24017.98,31076.621,0.0,101741.84,0.0,0.0,25770.24,0.0,30975.424,0.0,
6232,467.2270854399888,5.0862675,,,,695.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,23798.117000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6233,525.2306679024318,5.0862675,,,,695.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,273599.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6234,769.1610962985176,5.0862675,,,,695.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,117054.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6235,614.1390933246441,5.0862856,,,,140.0,,,,,,,0.0,0.0,0.0,23593.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6236,791.4639265650289,5.0862856,,,,919.0,561.0,[M+Na]+,,2.0,8837;8798,768.4746,0.0,0.0,0.0,14403.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6237,439.1576518921515,5.086342,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,133295.67,0.0,0.0,0.0,0.0,133690.33,0.0,107030.4,0.0,
6238,499.21416706321264,5.086342299999999,,,,836.0,563.0,[M+Na]+,,2.0,8839;8832,476.22522999999995,0.0,0.0,0.0,0.0,0.0,20087.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6239,509.11882037563777,5.086342299999999,,,,836.0,,,,,,,0.0,0.0,0.0,0.0,0.0,154216.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6240,570.1821759514506,5.086342299999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,13924.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6241,1045.2215991313694,5.086342299999999,,,,836.0,,,,,,,0.0,0.0,0.0,0.0,0.0,30342.058999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6242,502.28593409322207,5.086746,,,,821.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25905.142999999996,0.0,15570.028999999999,
6243,695.253512518039,5.087388,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19521.86,0.0,0.0,0.0,10637.507,0.0,
6244,556.2029141261813,5.0879582999999995,,,,821.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7049.3154,0.0,0.0,0.0,142388.36,0.0,56334.64,
6245,464.0905054896635,5.0883102,,,,836.0,,,,,,,0.0,0.0,0.0,0.0,44560.508,0.0,0.0,30682.06,0.0,0.0,0.0,0.0,0.0,0.0,
